Year	RaceNumber	RaceName	DriverNumber	Driver	Team	GridPosition	LapNumber	Compound	TyreLife	TyresChange	TrackStatus	ResultStatus	QualyPosition	DriverStandings	Position	TimeLap	TimeDiffAhead	TimeDiffBehind	TimeDiffToLeader	TimePit	NumberPitStops	HasPitLap	DriverAhead	DriverBehind	DriverAheadPit	DriverBehindPit	GoodPitStop
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	12	SOFT	15.0	0	1	Finished	1	0	1	00:01:09.649000	0 days 00:00:00	0 days 00:00:07.792000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	13	SOFT	16.0	0	1	Finished	1	0	1	00:01:09.333000	0 days 00:00:00	0 days 00:00:07.582000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	14	SOFT	17.0	0	1	Finished	1	0	1	00:01:09.547000	0 days 00:00:00	0 days 00:00:07.268000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	15	SOFT	18.0	0	1	Finished	1	0	1	00:01:09.300000	0 days 00:00:00	0 days 00:00:07.152000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	16	SOFT	19.0	0	1	Finished	1	0	1	00:01:09.417000	0 days 00:00:00	0 days 00:00:06.877000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	17	SOFT	20.0	0	2	Finished	1	0	1	00:01:09.224000	0 days 00:00:00	0 days 00:00:06.699000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	18	SOFT	21.0	0	1	Finished	1	0	1	00:01:09.049000	0 days 00:00:00	0 days 00:00:06.726000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	19	SOFT	22.0	0	1	Finished	1	0	1	00:01:09.260000	0 days 00:00:00	0 days 00:00:06.597000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	20	SOFT	23.0	0	1	Finished	1	0	1	00:01:09.512000	0 days 00:00:00	0 days 00:00:06.085000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	21	SOFT	24.0	0	1	Finished	1	0	1	00:01:09.699000	0 days 00:00:00	0 days 00:00:05.726000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	22	SOFT	25.0	0	24	Finished	1	0	1	00:01:09.847000	0 days 00:00:00	0 days 00:00:05.205000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	23	HARD	1.0	0	4	Finished	1	0	1	00:01:09.617000	0 days 00:00:00	0 days 00:00:04.944000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	24	HARD	2.0	1	4	Finished	1	0	1	00:01:10.405000	0 days 00:00:00	0 days 00:00:03.881000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	25	HARD	3.0	1	4	Finished	1	0	1	00:01:10.149000	0 days 00:00:00	0 days 00:00:03.242000	0 days 00:00:00	0	0	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	26	HARD	4.0	1	4	Finished	1	0	1	00:01:24.118000	0 days 00:00:00	0 days 00:00:07.626000	0 days 00:00:00	21.937	1	1		HAM	0	0	1
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	27	HARD	5.0	1	2	Finished	1	0	1	00:02:02.933000	0 days 00:00:00	0 days 00:00:01.611000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	28	HARD	6.0	1	1	Finished	1	0	1	00:01:50.849000	0 days 00:00:00	0 days 00:00:01.563000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	29	HARD	7.0	1	1	Finished	1	0	1	00:01:55.283000	0 days 00:00:00	0 days 00:00:01.946000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	30	HARD	8.0	1	1	Finished	1	0	1	00:01:53.743000	0 days 00:00:00	0 days 00:00:00.731000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	31	HARD	9.0	1	1	Finished	1	0	1	00:01:08.736000	0 days 00:00:00	0 days 00:00:01.026000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	32	HARD	10.0	1	1	Finished	1	0	1	00:01:08.733000	0 days 00:00:00	0 days 00:00:01.043000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	33	HARD	11.0	1	1	Finished	1	0	1	00:01:08.520000	0 days 00:00:00	0 days 00:00:01.207000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	34	HARD	12.0	1	1	Finished	1	0	1	00:01:08.524000	0 days 00:00:00	0 days 00:00:00.941000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	35	HARD	13.0	1	1	Finished	1	0	1	00:01:08.433000	0 days 00:00:00	0 days 00:00:00.897000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	36	HARD	14.0	1	1	Finished	1	0	1	00:01:08.260000	0 days 00:00:00	0 days 00:00:00.801000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	37	HARD	15.0	1	1	Finished	1	0	1	00:01:08.194000	0 days 00:00:00	0 days 00:00:00.850000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	38	HARD	16.0	1	1	Finished	1	0	1	00:01:08.235000	0 days 00:00:00	0 days 00:00:01.049000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	39	HARD	17.0	1	1	Finished	1	0	1	00:01:08.303000	0 days 00:00:00	0 days 00:00:01.002000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	40	HARD	18.0	1	1	Finished	1	0	1	00:01:08.131000	0 days 00:00:00	0 days 00:00:00.929000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	41	HARD	19.0	1	1	Finished	1	0	1	00:01:08.142000	0 days 00:00:00	0 days 00:00:00.934000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	42	HARD	20.0	1	1	Finished	1	0	1	00:01:08.272000	0 days 00:00:00	0 days 00:00:00.777000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	43	HARD	21.0	1	1	Finished	1	0	1	00:01:08.472000	0 days 00:00:00	0 days 00:00:00.674000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	44	HARD	22.0	1	1	Finished	1	0	1	00:01:08.322000	0 days 00:00:00	0 days 00:00:00.950000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	45	HARD	23.0	1	1	Finished	1	0	1	00:01:08.231000	0 days 00:00:00	0 days 00:00:01.186000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	46	HARD	24.0	1	1	Finished	1	0	1	00:01:08.462000	0 days 00:00:00	0 days 00:00:01.536000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	47	HARD	25.0	1	24	Finished	1	0	1	00:01:08.421000	0 days 00:00:00	0 days 00:00:01.572000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	48	HARD	26.0	1	4	Finished	1	0	1	00:01:08.279000	0 days 00:00:00	0 days 00:00:01.676000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	49	HARD	27.0	1	4	Finished	1	0	1	00:01:08.422000	0 days 00:00:00	0 days 00:00:01.702000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	50	HARD	28.0	1	4	Finished	1	0	1	00:01:08.351000	0 days 00:00:00	0 days 00:00:01.757000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	51	HARD	29.0	1	24	Finished	1	0	1	00:01:15.384000	0 days 00:00:00	0 days 00:00:05.369000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	52	HARD	30.0	1	4	Finished	1	0	1	00:01:55.395000	0 days 00:00:00	0 days 00:00:01.054000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	53	HARD	31.0	1	4	Finished	1	0	1	00:02:00.100000	0 days 00:00:00	0 days 00:00:01.820000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	54	HARD	32.0	1	4	Finished	1	0	1	00:01:40.093000	0 days 00:00:00	0 days 00:00:00.795000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	55	HARD	33.0	1	4	Finished	1	0	1	00:01:36.079000	0 days 00:00:00	0 days 00:00:02.244000	0 days 00:00:00	0	1	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	56	HARD	34.0	1	4	Finished	1	0	1	00:01:54.808000	0 days 00:00:00	0 days 00:00:01.585000	0 days 00:00:00	16.407	2	1		HAM	0	0	1
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	57	HARD	35.0	1	1	Finished	1	0	1	00:01:57.837000	0 days 00:00:00	0 days 00:00:00.994000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	58	HARD	36.0	1	1	Finished	1	0	1	00:01:49.815000	0 days 00:00:00	0 days 00:00:01.282000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	59	HARD	37.0	1	1	Finished	1	0	1	00:01:42.625000	0 days 00:00:00	0 days 00:00:01.994000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	60	HARD	38.0	1	1	Finished	1	0	1	00:01:38.546000	0 days 00:00:00	0 days 00:00:00.453000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	61	HARD	39.0	1	1	Finished	1	0	1	00:01:08.204000	0 days 00:00:00	0 days 00:00:01.285000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	62	HARD	40.0	1	1	Finished	1	0	1	00:01:08.378000	0 days 00:00:00	0 days 00:00:01.485000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	63	HARD	41.0	1	1	Finished	1	0	1	00:01:08.062000	0 days 00:00:00	0 days 00:00:01.995000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	64	HARD	42.0	1	1	Finished	1	0	1	00:01:08.174000	0 days 00:00:00	0 days 00:00:02.356000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	65	HARD	43.0	1	2	Finished	1	0	1	00:01:08.238000	0 days 00:00:00	0 days 00:00:02.300000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	66	HARD	44.0	1	2	Finished	1	0	1	00:01:08.199000	0 days 00:00:00	0 days 00:00:02.193000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	77	BOT	Mercedes	1	67	HARD	45.0	1	1	Finished	1	0	1	00:01:08.023000	0 days 00:00:00	0 days 00:00:01.882000	0 days 00:00:00	0	2	0		HAM	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	1	SOFT	4.0	0	1	Finished	7	0	7	00:01:16.847000	0 days 00:00:00.521000	0 days 00:00:00.321000	0 days 00:00:05.393000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	2	SOFT	5.0	0	1	Finished	7	0	7	00:01:11.418000	0 days 00:00:01.127000	0 days 00:00:00.861000	0 days 00:00:07.370000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	3	SOFT	6.0	0	1	Finished	7	0	7	00:01:09.925000	0 days 00:00:00.781000	0 days 00:00:01.179000	0 days 00:00:07.697000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	4	SOFT	7.0	0	1	Finished	7	0	7	00:01:10.271000	0 days 00:00:00.787000	0 days 00:00:01.224000	0 days 00:00:08.376000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	5	SOFT	8.0	0	1	Finished	7	0	7	00:01:10.310000	0 days 00:00:01.035000	0 days 00:00:01.231000	0 days 00:00:09.527000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	6	SOFT	9.0	0	1	Finished	7	0	7	00:01:10.287000	0 days 00:00:01.400000	0 days 00:00:01.286000	0 days 00:00:10.428000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	7	SOFT	10.0	0	1	Finished	7	0	7	00:01:10.596000	0 days 00:00:01.579000	0 days 00:00:01.253000	0 days 00:00:11.973000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	8	SOFT	11.0	0	1	Finished	7	0	7	00:01:10.611000	0 days 00:00:01.899000	0 days 00:00:01.293000	0 days 00:00:13.399000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	9	SOFT	12.0	0	1	Finished	7	0	7	00:01:10.511000	0 days 00:00:02.158000	0 days 00:00:01.353000	0 days 00:00:14.553000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	10	SOFT	13.0	0	1	Finished	7	0	7	00:01:10.460000	0 days 00:00:02.202000	0 days 00:00:01.411000	0 days 00:00:15.556000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	11	SOFT	14.0	0	1	Finished	7	0	6	00:01:10.690000	0 days 00:00:02.651000	0 days 00:00:01.422000	0 days 00:00:16.839000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	12	SOFT	15.0	0	1	Finished	7	0	6	00:01:10.544000	0 days 00:00:03.184000	0 days 00:00:01.427000	0 days 00:00:17.734000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	13	SOFT	16.0	0	1	Finished	7	0	6	00:01:10.489000	0 days 00:00:03.159000	0 days 00:00:01.330000	0 days 00:00:18.890000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	14	SOFT	17.0	0	1	Finished	7	0	6	00:01:10.333000	0 days 00:00:02.775000	0 days 00:00:01.418000	0 days 00:00:19.676000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	15	SOFT	18.0	0	2	Finished	7	0	6	00:01:10.308000	0 days 00:00:02.382000	0 days 00:00:01.432000	0 days 00:00:20.684000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	16	SOFT	19.0	0	2	Finished	7	0	6	00:01:10.278000	0 days 00:00:02.105000	0 days 00:00:01.532000	0 days 00:00:21.545000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	17	SOFT	20.0	0	1	Finished	7	0	6	00:01:10.138000	0 days 00:00:01.903000	0 days 00:00:01.799000	0 days 00:00:22.459000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	18	SOFT	21.0	0	1	Finished	7	0	6	00:01:10.177000	0 days 00:00:01.819000	0 days 00:00:02.056000	0 days 00:00:23.587000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	19	SOFT	22.0	0	1	Finished	7	0	6	00:01:10.072000	0 days 00:00:01.729000	0 days 00:00:02.234000	0 days 00:00:24.399000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	20	SOFT	23.0	0	2	Finished	7	0	6	00:01:09.954000	0 days 00:00:01.623000	0 days 00:00:02.290000	0 days 00:00:24.841000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	21	SOFT	24.0	0	24	Finished	7	0	6	00:01:10.181000	0 days 00:00:01.976000	0 days 00:00:02.214000	0 days 00:00:25.323000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	22	HARD	1.0	0	4	Finished	7	0	6	00:01:10.245000	0 days 00:00:02.081000	0 days 00:00:02.020000	0 days 00:00:25.721000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	23	HARD	2.0	1	4	Finished	7	0	6	00:01:10.392000	0 days 00:00:02.698000	0 days 00:00:01.761000	0 days 00:00:26.496000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	24	HARD	3.0	1	4	Finished	7	0	6	00:01:10.117000	0 days 00:00:02.813000	0 days 00:00:01.960000	0 days 00:00:26.208000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	25	HARD	4.0	1	4	Finished	7	0	6	00:01:10.199000	0 days 00:00:03.001000	0 days 00:00:01.902000	0 days 00:00:26.258000	0	0	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	26	HARD	5.0	1	2	Finished	7	0	6	00:01:29.806000	0 days 00:00:04.070000	0 days 00:00:02.275000	0 days 00:00:31.946000	22.756	1	1	PER	SAI	0	0	1
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	27	HARD	6.0	1	1	Finished	7	0	6	00:01:50.117000	0 days 00:00:04.712000	0 days 00:00:04.621000	0 days 00:00:19.130000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	28	HARD	7.0	1	1	Finished	7	0	6	00:01:41.051000	0 days 00:00:01.867000	0 days 00:00:00.731000	0 days 00:00:09.332000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	29	HARD	8.0	1	1	Finished	7	0	6	00:01:54.953000	0 days 00:00:01.963000	0 days 00:00:01.013000	0 days 00:00:09.002000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	30	HARD	9.0	1	1	Finished	7	0	6	00:01:47.566000	0 days 00:00:00.216000	0 days 00:00:00.390000	0 days 00:00:02.825000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	31	HARD	10.0	1	1	Finished	7	0	6	00:01:10.877000	0 days 00:00:00.385000	0 days 00:00:00.967000	0 days 00:00:04.966000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	32	HARD	11.0	1	1	Finished	7	0	6	00:01:10.125000	0 days 00:00:00.691000	0 days 00:00:00.863000	0 days 00:00:06.358000	0	1	0	PER	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	33	HARD	12.0	1	1	Finished	7	0	6	00:01:09.596000	0 days 00:00:00.466000	0 days 00:00:00.985000	0 days 00:00:07.434000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	34	HARD	13.0	1	1	Finished	7	0	6	00:01:09.538000	0 days 00:00:00.996000	0 days 00:00:00.767000	0 days 00:00:08.448000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	35	HARD	14.0	1	1	Finished	7	0	6	00:01:09.245000	0 days 00:00:00.930000	0 days 00:00:00.850000	0 days 00:00:09.260000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	36	HARD	15.0	1	1	Finished	7	0	6	00:01:09.479000	0 days 00:00:01.204000	0 days 00:00:01.056000	0 days 00:00:10.479000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	37	HARD	16.0	1	1	Finished	7	0	6	00:01:09.263000	0 days 00:00:01.356000	0 days 00:00:01.039000	0 days 00:00:11.548000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	38	HARD	17.0	1	1	Finished	7	0	6	00:01:08.973000	0 days 00:00:01.406000	0 days 00:00:01.431000	0 days 00:00:12.286000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	39	HARD	18.0	1	1	Finished	7	0	6	00:01:09.184000	0 days 00:00:01.564000	0 days 00:00:01.674000	0 days 00:00:13.167000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	40	HARD	19.0	1	1	Finished	7	0	6	00:01:09.112000	0 days 00:00:01.632000	0 days 00:00:02.022000	0 days 00:00:14.148000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	41	HARD	20.0	1	1	Finished	7	0	6	00:01:09.126000	0 days 00:00:01.684000	0 days 00:00:02.001000	0 days 00:00:15.132000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	42	HARD	21.0	1	1	Finished	7	0	6	00:01:09.120000	0 days 00:00:01.939000	0 days 00:00:02.338000	0 days 00:00:15.980000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	43	HARD	22.0	1	1	Finished	7	0	6	00:01:09.103000	0 days 00:00:02.255000	0 days 00:00:02.564000	0 days 00:00:16.611000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	44	HARD	23.0	1	1	Finished	7	0	6	00:01:09.218000	0 days 00:00:02.575000	0 days 00:00:02.589000	0 days 00:00:17.507000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	45	HARD	24.0	1	1	Finished	7	0	6	00:01:09.581000	0 days 00:00:02.939000	0 days 00:00:02.382000	0 days 00:00:18.857000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	46	HARD	25.0	1	24	Finished	7	0	6	00:01:09.129000	0 days 00:00:02.893000	0 days 00:00:02.473000	0 days 00:00:19.524000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	47	MEDIUM	1.0	1	4	Finished	7	0	6	00:01:09.031000	0 days 00:00:02.946000	0 days 00:00:02.531000	0 days 00:00:20.134000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	48	MEDIUM	2.0	1	4	Finished	7	0	6	00:01:08.781000	0 days 00:00:03.028000	0 days 00:00:02.678000	0 days 00:00:20.636000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	49	MEDIUM	3.0	1	4	Finished	7	0	6	00:01:09.153000	0 days 00:00:03.486000	0 days 00:00:02.499000	0 days 00:00:21.367000	0	1	0	NOR	SAI	0	0	0
2020	1	Austrian Grand Prix	16	LEC	Ferrari	7	50	MEDIUM	4.0	1	24	Finished	7	0	6	00:01:09.085000	0 days 00:00:03.933000	0 days 00:00:02.646000	0 days 00:00:22.101000	0	1	0	NOR	SAI	0	0	0
