Year	RaceNumber	RaceName	DriverNumber	Driver	Team	GridPosition	LapNumber	Compound	TyreLife	TyresChange	TrackStatus	ResultStatus	QualyPosition	DriverStandings	Position	TimeLap	TimeDiffAhead	TimeDiffBehind	TimeDiffToLeader	TimePit	NumberPitStops	HasPitLap	DriverAhead	DriverBehind	DriverAheadPit	DriverBehindPit	GoodPitStop
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	1	SOFT	4.0	0	1	Finished	1	2	1	00:01:17.665000	0 days 00:00:00	0 days 00:00:01.734000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	2	SOFT	5.0	0	1	Finished	1	2	1	00:01:14.978000	0 days 00:00:00	0 days 00:00:02.151000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	3	SOFT	6.0	0	1	Finished	1	2	1	00:01:14.813000	0 days 00:00:00	0 days 00:00:02.383000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	4	SOFT	7.0	0	1	Finished	1	2	1	00:01:14.917000	0 days 00:00:00	0 days 00:00:02.291000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	5	SOFT	8.0	0	1	Finished	1	2	1	00:01:14.882000	0 days 00:00:00	0 days 00:00:02.511000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	6	SOFT	9.0	0	1	Finished	1	2	1	00:01:14.900000	0 days 00:00:00	0 days 00:00:02.729000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	7	SOFT	10.0	0	1	Finished	1	2	1	00:01:15.108000	0 days 00:00:00	0 days 00:00:03.051000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	8	SOFT	11.0	0	1	Finished	1	2	1	00:01:15.138000	0 days 00:00:00	0 days 00:00:03.271000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	9	SOFT	12.0	0	1	Finished	1	2	1	00:01:15.133000	0 days 00:00:00	0 days 00:00:02.888000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	10	SOFT	13.0	0	1	Finished	1	2	1	00:01:15.061000	0 days 00:00:00	0 days 00:00:02.953000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	11	SOFT	14.0	0	1	Finished	1	2	1	00:01:15.228000	0 days 00:00:00	0 days 00:00:02.907000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	12	SOFT	15.0	0	1	Finished	1	2	1	00:01:14.917000	0 days 00:00:00	0 days 00:00:02.990000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	13	SOFT	16.0	0	1	Finished	1	2	1	00:01:15.062000	0 days 00:00:00	0 days 00:00:03.037000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	14	SOFT	17.0	0	1	Finished	1	2	1	00:01:15.059000	0 days 00:00:00	0 days 00:00:03.504000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	15	SOFT	18.0	0	1	Finished	1	2	1	00:01:15.138000	0 days 00:00:00	0 days 00:00:03.505000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	16	SOFT	19.0	0	1	Finished	1	2	1	00:01:15.177000	0 days 00:00:00	0 days 00:00:03.489000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	17	SOFT	20.0	0	1	Finished	1	2	1	00:01:15.446000	0 days 00:00:00	0 days 00:00:03.461000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	18	SOFT	21.0	0	1	Finished	1	2	1	00:01:15.331000	0 days 00:00:00	0 days 00:00:03.606000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	19	SOFT	22.0	0	1	Finished	1	2	1	00:01:15.632000	0 days 00:00:00	0 days 00:00:03.593000	0 days 00:00:00	0	0	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	20	SOFT	23.0	0	1	Finished	1	2	1	00:01:15.938000	0 days 00:00:00	0 days 00:00:06.747000	0 days 00:00:00	0	0	0		HAM	0	1	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	21	SOFT	24.0	0	1	Finished	1	2	1	00:01:18.594000	0 days 00:00:00	0 days 00:00:07.247000	0 days 00:00:00	19.142	1	1		BOT	0	0	1
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	22	MEDIUM	1.0	0	1	Finished	1	2	2	00:01:32.574000	0 days 00:00:09.734000	0 days 00:00:01.885000	0 days 00:00:09.734000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	23	MEDIUM	2.0	1	1	Finished	1	2	2	00:01:14.223000	0 days 00:00:07.999000	0 days 00:00:01.896000	0 days 00:00:07.999000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	24	MEDIUM	3.0	1	1	Finished	1	2	2	00:01:14.257000	0 days 00:00:05.770000	0 days 00:00:01.877000	0 days 00:00:05.770000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	25	MEDIUM	4.0	1	1	Finished	1	2	2	00:01:14.607000	0 days 00:00:04.238000	0 days 00:00:01.688000	0 days 00:00:04.238000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	26	MEDIUM	5.0	1	1	Finished	1	2	2	00:01:15.352000	0 days 00:00:03.770000	0 days 00:00:01.263000	0 days 00:00:03.770000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	27	MEDIUM	6.0	1	1	Finished	1	2	2	00:01:14.393000	0 days 00:00:02.655000	0 days 00:00:01.657000	0 days 00:00:02.655000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	28	MEDIUM	7.0	1	1	Finished	1	2	2	00:01:14.683000	0 days 00:00:01.375000	0 days 00:00:01.548000	0 days 00:00:01.375000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	29	MEDIUM	8.0	1	1	Finished	1	2	2	00:01:15.222000	0 days 00:00:00.554000	0 days 00:00:02.529000	0 days 00:00:00.554000	0	1	0	BOT	HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	30	MEDIUM	9.0	1	1	Finished	1	2	1	00:01:16.362000	0 days 00:00:00	0 days 00:00:00.058000	0 days 00:00:00	0	1	0		BOT	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	31	MEDIUM	10.0	1	1	Finished	1	2	1	00:01:15.134000	0 days 00:00:00	0 days 00:00:01.592000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	32	MEDIUM	11.0	1	1	Finished	1	2	1	00:01:14.886000	0 days 00:00:00	0 days 00:00:01.709000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	33	MEDIUM	12.0	1	1	Finished	1	2	1	00:01:14.794000	0 days 00:00:00	0 days 00:00:01.643000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	34	MEDIUM	13.0	1	1	Finished	1	2	1	00:01:14.468000	0 days 00:00:00	0 days 00:00:01.754000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	35	MEDIUM	14.0	1	1	Finished	1	2	1	00:01:15.001000	0 days 00:00:00	0 days 00:00:01.562000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	36	MEDIUM	15.0	1	1	Finished	1	2	1	00:01:14.715000	0 days 00:00:00	0 days 00:00:01.568000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	37	MEDIUM	16.0	1	2	Finished	1	2	1	00:01:14.029000	0 days 00:00:00	0 days 00:00:02.055000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	38	MEDIUM	17.0	1	1	Finished	1	2	1	00:01:14.212000	0 days 00:00:00	0 days 00:00:02.631000	0 days 00:00:00	0	1	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	39	MEDIUM	18.0	1	1	Finished	1	2	1	00:01:13.921000	0 days 00:00:00	0 days 00:00:05.837000	0 days 00:00:00	0	1	0		HAM	0	1	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	40	MEDIUM	19.0	1	1	Finished	1	2	1	00:01:16.990000	0 days 00:00:00	0 days 00:00:21.110000	0 days 00:00:00	18.578	2	1		HAM	0	0	1
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	41	HARD	1.0	1	1	Finished	1	2	1	00:01:31.271000	0 days 00:00:00	0 days 00:00:03.131000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	42	HARD	2.0	1	1	Finished	1	2	1	00:01:13.524000	0 days 00:00:00	0 days 00:00:03.035000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	43	HARD	3.0	1	1	Finished	1	2	1	00:01:13.480000	0 days 00:00:00	0 days 00:00:03.361000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	44	HARD	4.0	1	1	Finished	1	2	1	00:01:14.494000	0 days 00:00:00	0 days 00:00:02.545000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	45	HARD	5.0	1	1	Finished	1	2	1	00:01:13.832000	0 days 00:00:00	0 days 00:00:03.218000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	46	HARD	6.0	1	1	Finished	1	2	1	00:01:13.925000	0 days 00:00:00	0 days 00:00:03.478000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	47	HARD	7.0	1	1	Finished	1	2	1	00:01:13.676000	0 days 00:00:00	0 days 00:00:03.925000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	48	HARD	8.0	1	1	Finished	1	2	1	00:01:13.706000	0 days 00:00:00	0 days 00:00:03.838000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	49	HARD	9.0	1	1	Finished	1	2	1	00:01:13.670000	0 days 00:00:00	0 days 00:00:03.292000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	50	HARD	10.0	1	1	Finished	1	2	1	00:01:13.445000	0 days 00:00:00	0 days 00:00:03.322000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	51	HARD	11.0	1	1	Finished	1	2	1	00:01:13.705000	0 days 00:00:00	0 days 00:00:02.941000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	52	HARD	12.0	1	1	Finished	1	2	1	00:01:13.999000	0 days 00:00:00	0 days 00:00:02.453000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	53	HARD	13.0	1	1	Finished	1	2	1	00:01:13.725000	0 days 00:00:00	0 days 00:00:02.252000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	54	HARD	14.0	1	1	Finished	1	2	1	00:01:14.496000	0 days 00:00:00	0 days 00:00:01.439000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	55	HARD	15.0	1	1	Finished	1	2	1	00:01:14.865000	0 days 00:00:00	0 days 00:00:01.844000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	56	HARD	16.0	1	1	Finished	1	2	1	00:01:13.765000	0 days 00:00:00	0 days 00:00:01.862000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	57	HARD	17.0	1	1	Finished	1	2	1	00:01:13.466000	0 days 00:00:00	0 days 00:00:01.846000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	58	HARD	18.0	1	1	Finished	1	2	1	00:01:13.716000	0 days 00:00:00	0 days 00:00:01.655000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	59	HARD	19.0	1	1	Finished	1	2	1	00:01:13.631000	0 days 00:00:00	0 days 00:00:02.571000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	60	HARD	20.0	1	1	Finished	1	2	1	00:01:13.275000	0 days 00:00:00	0 days 00:00:02.970000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	61	HARD	21.0	1	1	Finished	1	2	1	00:01:13.392000	0 days 00:00:00	0 days 00:00:04.040000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	62	HARD	22.0	1	1	Finished	1	2	1	00:01:13.687000	0 days 00:00:00	0 days 00:00:04.188000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	63	HARD	23.0	1	1	Finished	1	2	1	00:01:13.891000	0 days 00:00:00	0 days 00:00:04.008000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	64	HARD	24.0	1	1	Finished	1	2	1	00:01:13.916000	0 days 00:00:00	0 days 00:00:03.797000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	65	HARD	25.0	1	1	Finished	1	2	1	00:01:13.608000	0 days 00:00:00	0 days 00:00:04.030000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	66	HARD	26.0	1	1	Finished	1	2	1	00:01:13.539000	0 days 00:00:00	0 days 00:00:04.153000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	67	HARD	27.0	1	1	Finished	1	2	1	00:01:14.698000	0 days 00:00:00	0 days 00:00:02.964000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	68	HARD	28.0	1	1	Finished	1	2	1	00:01:14.475000	0 days 00:00:00	0 days 00:00:03.373000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	69	HARD	29.0	1	1	Finished	1	2	1	00:01:14.230000	0 days 00:00:00	0 days 00:00:03.124000	0 days 00:00:00	0	2	0		HAM	0	0	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	70	HARD	30.0	1	1	Finished	1	2	1	00:01:13.547000	0 days 00:00:00	0 days 00:00:05.912000	0 days 00:00:00	0	2	0		HAM	0	1	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	71	HARD	31.0	1	1	Finished	1	2	1	00:01:14.050000	0 days 00:00:00	0 days 00:00:24.591000	0 days 00:00:00	0	2	0		HAM	0	1	0
2021	13	Dutch Grand Prix	33	VER	Red Bull Racing	1	72	HARD	32.0	1	1	Finished	1	2	1	00:01:14.756000	0 days 00:00:00	0 days 00:00:20.932000	0 days 00:00:00	0	2	0		HAM	0	1	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	1	SOFT	5.0	0	1	Finished	2	1	2	00:01:19.399000	0 days 00:00:01.734000	0 days 00:00:00.988000	0 days 00:00:01.734000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	2	SOFT	6.0	0	1	Finished	2	1	2	00:01:15.395000	0 days 00:00:02.151000	0 days 00:00:01.454000	0 days 00:00:02.151000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	3	SOFT	7.0	0	1	Finished	2	1	2	00:01:15.045000	0 days 00:00:02.383000	0 days 00:00:02.108000	0 days 00:00:02.383000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	4	SOFT	8.0	0	1	Finished	2	1	2	00:01:14.825000	0 days 00:00:02.291000	0 days 00:00:02.435000	0 days 00:00:02.291000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	5	SOFT	9.0	0	1	Finished	2	1	2	00:01:15.102000	0 days 00:00:02.511000	0 days 00:00:02.502000	0 days 00:00:02.511000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	6	SOFT	10.0	0	1	Finished	2	1	2	00:01:15.118000	0 days 00:00:02.729000	0 days 00:00:02.914000	0 days 00:00:02.729000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	7	SOFT	11.0	0	1	Finished	2	1	2	00:01:15.430000	0 days 00:00:03.051000	0 days 00:00:03.119000	0 days 00:00:03.051000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	8	SOFT	12.0	0	1	Finished	2	1	2	00:01:15.358000	0 days 00:00:03.271000	0 days 00:00:02.998000	0 days 00:00:03.271000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	9	SOFT	13.0	0	1	Finished	2	1	2	00:01:14.750000	0 days 00:00:02.888000	0 days 00:00:04.003000	0 days 00:00:02.888000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	10	SOFT	14.0	0	1	Finished	2	1	2	00:01:15.126000	0 days 00:00:02.953000	0 days 00:00:04.533000	0 days 00:00:02.953000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	11	SOFT	15.0	0	1	Finished	2	1	2	00:01:15.182000	0 days 00:00:02.907000	0 days 00:00:05.036000	0 days 00:00:02.907000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	12	SOFT	16.0	0	1	Finished	2	1	2	00:01:15	0 days 00:00:02.990000	0 days 00:00:05.547000	0 days 00:00:02.990000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	13	SOFT	17.0	0	1	Finished	2	1	2	00:01:15.109000	0 days 00:00:03.037000	0 days 00:00:05.947000	0 days 00:00:03.037000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	14	SOFT	18.0	0	1	Finished	2	1	2	00:01:15.526000	0 days 00:00:03.504000	0 days 00:00:05.897000	0 days 00:00:03.504000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	15	SOFT	19.0	0	1	Finished	2	1	2	00:01:15.139000	0 days 00:00:03.505000	0 days 00:00:06.324000	0 days 00:00:03.505000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	16	SOFT	20.0	0	1	Finished	2	1	2	00:01:15.161000	0 days 00:00:03.489000	0 days 00:00:06.869000	0 days 00:00:03.489000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	17	SOFT	21.0	0	1	Finished	2	1	2	00:01:15.418000	0 days 00:00:03.461000	0 days 00:00:07.146000	0 days 00:00:03.461000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	18	SOFT	22.0	0	1	Finished	2	1	2	00:01:15.476000	0 days 00:00:03.606000	0 days 00:00:07.169000	0 days 00:00:03.606000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	19	SOFT	23.0	0	1	Finished	2	1	2	00:01:15.619000	0 days 00:00:03.593000	0 days 00:00:07.274000	0 days 00:00:03.593000	0	0	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	20	SOFT	24.0	0	1	Finished	2	1	2	00:01:19.092000	0 days 00:00:06.747000	0 days 00:00:03.598000	0 days 00:00:06.747000	19.770	1	1	VER	BOT	0	0	1
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	21	MEDIUM	1.0	0	1	Finished	2	1	3	00:01:32.549000	0 days 00:00:13.455000	0 days 00:00:06.688000	0 days 00:00:20.702000	0	1	0	BOT	GAS	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	22	MEDIUM	2.0	1	1	Finished	2	1	3	00:01:13.757000	0 days 00:00:01.885000	0 days 00:00:09.401000	0 days 00:00:11.619000	0	1	0	VER	GAS	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	23	MEDIUM	3.0	1	1	Finished	2	1	3	00:01:14.234000	0 days 00:00:01.896000	0 days 00:00:11.819000	0 days 00:00:09.895000	0	1	0	VER	GAS	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	24	MEDIUM	4.0	1	1	Finished	2	1	3	00:01:14.238000	0 days 00:00:01.877000	0 days 00:00:15.525000	0 days 00:00:07.647000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	25	MEDIUM	5.0	1	1	Finished	2	1	3	00:01:14.418000	0 days 00:00:01.688000	0 days 00:00:17.038000	0 days 00:00:05.926000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	26	MEDIUM	6.0	1	1	Finished	2	1	3	00:01:14.927000	0 days 00:00:01.263000	0 days 00:00:18.360000	0 days 00:00:05.033000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	27	MEDIUM	7.0	1	1	Finished	2	1	3	00:01:14.787000	0 days 00:00:01.657000	0 days 00:00:19.817000	0 days 00:00:04.312000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	28	MEDIUM	8.0	1	1	Finished	2	1	3	00:01:14.574000	0 days 00:00:01.548000	0 days 00:00:21.564000	0 days 00:00:02.923000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	29	MEDIUM	9.0	1	1	Finished	2	1	3	00:01:16.203000	0 days 00:00:02.529000	0 days 00:00:21.757000	0 days 00:00:03.083000	0	1	0	VER	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	30	MEDIUM	10.0	1	1	Finished	2	1	3	00:01:14.526000	0 days 00:00:00.635000	0 days 00:00:23.934000	0 days 00:00:00.693000	0	1	0	BOT	LEC	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	31	MEDIUM	11.0	1	1	Finished	2	1	2	00:01:16.033000	0 days 00:00:01.592000	0 days 00:00:05.629000	0 days 00:00:01.592000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	32	MEDIUM	12.0	1	1	Finished	2	1	2	00:01:15.003000	0 days 00:00:01.709000	0 days 00:00:23.413000	0 days 00:00:01.709000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	33	MEDIUM	13.0	1	1	Finished	2	1	2	00:01:14.728000	0 days 00:00:01.643000	0 days 00:00:23.734000	0 days 00:00:01.643000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	34	MEDIUM	14.0	1	1	Finished	2	1	2	00:01:14.579000	0 days 00:00:01.754000	0 days 00:00:23.180000	0 days 00:00:01.754000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	35	MEDIUM	15.0	1	1	Finished	2	1	2	00:01:14.809000	0 days 00:00:01.562000	0 days 00:00:22.513000	0 days 00:00:01.562000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	36	MEDIUM	16.0	1	1	Finished	2	1	2	00:01:14.721000	0 days 00:00:01.568000	0 days 00:00:22.714000	0 days 00:00:01.568000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	37	MEDIUM	17.0	1	2	Finished	2	1	2	00:01:14.516000	0 days 00:00:02.055000	0 days 00:00:23.892000	0 days 00:00:02.055000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	38	MEDIUM	18.0	1	1	Finished	2	1	2	00:01:14.788000	0 days 00:00:02.631000	0 days 00:00:23.411000	0 days 00:00:02.631000	0	1	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	39	MEDIUM	19.0	1	1	Finished	2	1	2	00:01:17.127000	0 days 00:00:05.837000	0 days 00:00:20.483000	0 days 00:00:05.837000	18.868	2	1	VER	BOT	0	0	1
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	40	MEDIUM	6.0	1	1	Finished	2	1	2	00:01:32.263000	0 days 00:00:21.110000	0 days 00:00:03.617000	0 days 00:00:21.110000	0	2	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	41	MEDIUM	7.0	1	1	Finished	2	1	2	00:01:13.292000	0 days 00:00:03.131000	0 days 00:00:05.285000	0 days 00:00:03.131000	0	2	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	42	MEDIUM	8.0	1	1	Finished	2	1	2	00:01:13.428000	0 days 00:00:03.035000	0 days 00:00:06.458000	0 days 00:00:03.035000	0	2	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	43	MEDIUM	9.0	1	1	Finished	2	1	2	00:01:13.806000	0 days 00:00:03.361000	0 days 00:00:07.284000	0 days 00:00:03.361000	0	2	0	VER	BOT	0	0	0
2021	13	Dutch Grand Prix	44	HAM	Mercedes	2	44	MEDIUM	10.0	1	1	Finished	2	1	2	00:01:13.678000	0 days 00:00:02.545000	0 days 00:00:08.252000	0 days 00:00:02.545000	0	2	0	VER	BOT	0	0	0
